zpid,city,state,zipcode,latitude,longitude,price,bathrooms,bedrooms,living_area,home_type,zestimate,country,tax_assessed_value,new_home,construction_type,home_detail_link
61169392,Midvale,UT,84047,40.615345,-111.89495,519900.0,2.0,3.0,1632.0,SINGLE_FAMILY,530200.0,USA,451800.0,,,https://www.zillow.com/homedetails/114-W-7500-S-Midvale-UT-84047/61169392_zpid/
2069438593,Bountiful,UT,84010,40.865017,-111.838234,1475000.0,5.0,5.0,4886.0,SINGLE_FAMILY,1475200.0,USA,,,,https://www.zillow.com/homedetails/1977-E-Mueller-Park-Rd-Bountiful-UT-84010/2069438593_zpid/
12875117,Salt Lake City,UT,84121,40.616093,-111.81084,799998.0,2.0,3.0,1830.0,SINGLE_FAMILY,766500.0,USA,461100.0,,,https://www.zillow.com/homedetails/2888-E-Banbury-Rd-Salt-Lake-City-UT-84121/12875117_zpid/
2071470924,Salt Lake City,UT,84121,40.61185,-111.8067,999000.0,4.0,5.0,3552.0,SINGLE_FAMILY,1002700.0,USA,,,,https://www.zillow.com/homedetails/7661-S-Brighton-Way-E-Salt-Lake-City-UT-84121/2071470924_zpid/
12871064,Cottonwood Heights,UT,84121,40.630302,-111.84961,625000.0,2.0,4.0,1754.0,SINGLE_FAMILY,621800.0,USA,461300.0,,,https://www.zillow.com/homedetails/1483-E-6670-S-Cottonwood-Heights-UT-84121/12871064_zpid/
12873849,Cottonwood Heights,UT,84121,40.61325,-111.79459,964000.0,3.0,6.0,2988.0,SINGLE_FAMILY,927200.0,USA,548400.0,,,https://www.zillow.com/homedetails/7587-S-Fieldstone-Ln-Cottonwood-Heights-UT-84121/12873849_zpid/
2071392502,North Salt Lake,UT,84054,40.844353,-111.883965,950000.0,3.0,6.0,4562.0,SINGLE_FAMILY,952700.0,USA,,,,https://www.zillow.com/homedetails/136-N-Fairway-Dr-E-North-Salt-Lake-UT-84054/2071392502_zpid/
12659824,Bountiful,UT,84010,40.845844,-111.87446,860000.0,6.0,6.0,4295.0,SINGLE_FAMILY,830600.0,USA,773000.0,,,https://www.zillow.com/homedetails/3936-S-Huntington-Cir-Bountiful-UT-84010/12659824_zpid/
12847760,Midvale,UT,84047,40.609283,-111.900276,575000.0,2.0,4.0,1944.0,SINGLE_FAMILY,595200.0,USA,479500.0,,,https://www.zillow.com/homedetails/7822-S-Pioneer-St-Midvale-UT-84047/12847760_zpid/
341158099,Sandy,UT,84070,40.606663,-111.88096,385000.0,3.0,3.0,1440.0,TOWNHOUSE,381500.0,USA,,,,https://www.zillow.com/homedetails/7944-Harvel-Dr-Sandy-UT-84070/341158099_zpid/
68864734,Tooele,UT,84074,40.55678,-112.30777,450000.0,3.0,5.0,2715.0,SINGLE_FAMILY,445300.0,USA,475962.0,,,https://www.zillow.com/homedetails/1406-N-220-W-Tooele-UT-84074/68864734_zpid/
304690919,North Salt Lake,UT,84054,40.84735,-111.90473,475000.0,3.0,3.0,2200.0,TOWNHOUSE,472600.0,USA,452000.0,,,https://www.zillow.com/homedetails/289-E-Brigham-Ln-North-Salt-Lake-UT-84054/304690919_zpid/
83816174,Cottonwood Heights,UT,84093,40.608807,-111.83844,3990000.0,10.0,7.0,10732.0,SINGLE_FAMILY,3844600.0,USA,2374900.0,,,https://www.zillow.com/homedetails/7839-S-Mystic-Meadow-Ln-Cottonwood-Heights-UT-84093/83816174_zpid/
12872552,Cottonwood Heights,UT,84121,40.63102,-111.82448,639999.0,2.0,4.0,2636.0,SINGLE_FAMILY,625500.0,USA,517900.0,,,https://www.zillow.com/homedetails/6607-S-2300-E-Cottonwood-Heights-UT-84121/12872552_zpid/
68855068,Grantsville,UT,84029,40.618774,-112.49633,560000.0,3.0,3.0,2198.0,SINGLE_FAMILY,548300.0,USA,412677.0,,,https://www.zillow.com/homedetails/820-Old-Lincoln-Hwy-Grantsville-UT-84029/68855068_zpid/
2067304328,Sandy,UT,84070,40.605675,-111.87903,580000.0,3.0,5.0,2012.0,SINGLE_FAMILY,519100.0,USA,,,,https://www.zillow.com/homedetails/8011-Angel-St-Sandy-UT-84070/2067304328_zpid/
12907094,Cottonwood Heights,UT,84121,40.5891,-111.792915,999999.0,4.0,4.0,3044.0,SINGLE_FAMILY,968100.0,USA,645400.0,,,https://www.zillow.com/homedetails/8918-S-Alpen-Way-Cottonwood-Heights-UT-84121/12907094_zpid/
68855693,Tooele,UT,84074,40.52834,-112.29455,307000.0,2.0,2.0,1184.0,SINGLE_FAMILY,306600.0,USA,296063.0,,,https://www.zillow.com/homedetails/104-Russell-Ave-Tooele-UT-84074/68855693_zpid/
2059823238,Grantsville,UT,84029,40.58159,-112.466995,569900.0,2.0,3.0,3034.0,SINGLE_FAMILY,577700.0,USA,,,,https://www.zillow.com/homedetails/437-W-Williams-Ln-Grantsville-UT-84029/2059823238_zpid/
12869613,Midvale,UT,84047,40.625126,-111.87011,358000.0,2.0,2.0,1320.0,CONDO,363400.0,USA,307500.0,,,https://www.zillow.com/homedetails/6936-S-775-E-APT-D-Midvale-UT-84047/12869613_zpid/
2070090270,Salt Lake City,UT,84121,40.60299,-111.79676,1250000.0,4.0,6.0,5160.0,SINGLE_FAMILY,1251700.0,USA,,,,https://www.zillow.com/homedetails/8160-S-Wasatch-Haven-Ct-E-Salt-Lake-City-UT-84121/2070090270_zpid/
68525358,Tooele,UT,84074,40.54455,-112.28396,349900.0,1.0,2.0,812.0,SINGLE_FAMILY,346100.0,USA,284098.0,,,https://www.zillow.com/homedetails/517-E-670-N-Tooele-UT-84074/68525358_zpid/
347967254,Midvale,UT,84047,40.61112,-111.89435,474900.0,3.0,4.0,1684.0,TOWNHOUSE,478200.0,USA,,,,https://www.zillow.com/homedetails/91-W-Ryker-Ave-8-Midvale-UT-84047/347967254_zpid/
12875959,Cottonwood Heights,UT,84121,40.620472,-111.827576,750000.0,3.0,5.0,2381.0,SINGLE_FAMILY,734600.0,USA,543700.0,,,https://www.zillow.com/homedetails/7192-S-Connor-David-Way-Cottonwood-Heights-UT-84121/12875959_zpid/
12875477,Cottonwood Heights,UT,84121,40.613007,-111.80571,949000.0,3.0,4.0,2390.0,SINGLE_FAMILY,924700.0,USA,633600.0,,,https://www.zillow.com/homedetails/7603-S-Silver-Fork-Dr-Cottonwood-Heights-UT-84121/12875477_zpid/
337159200,Tooele,UT,84074,40.555965,-112.31449,550000.0,4.0,5.0,3102.0,SINGLE_FAMILY,544500.0,USA,539967.0,,,https://www.zillow.com/homedetails/485-W-1360-N-Tooele-UT-84074/337159200_zpid/
2053013036,Bountiful,UT,84010,40.897835,-111.886696,450000.0,3.0,4.0,2412.0,CONDO,448600.0,USA,,,,https://www.zillow.com/homedetails/824-N-250-W-Bountiful-UT-84010/2053013036_zpid/
12887877,Cottonwood Heights,UT,84121,40.608963,-111.795586,850000.0,4.0,3.0,2700.0,TOWNHOUSE,834300.0,USA,678100.0,,,https://www.zillow.com/homedetails/7825-S-3500-E-Cottonwood-Heights-UT-84121/12887877_zpid/
338735557,Grantsville,UT,84029,40.587585,-112.46959,695000.0,3.0,5.0,4629.0,SINGLE_FAMILY,679400.0,USA,608912.0,,,https://www.zillow.com/homedetails/474-S-Center-St-Grantsville-UT-84029/338735557_zpid/
68857547,Tooele,UT,84074,40.53723,-112.30361,290000.0,1.0,1.0,550.0,SINGLE_FAMILY,293600.0,USA,220354.0,,,https://www.zillow.com/homedetails/346-N-200-W-Tooele-UT-84074/68857547_zpid/
348531899,Tooele,UT,84074,40.5551,-112.3146,449990.0,2.0,3.0,2879.0,SINGLE_FAMILY,,USA,,True,BUILDER_PLAN,https://www.zillow.com/community/lexington-greens-at-overlake/29162525_plid/
68864840,Grantsville,UT,84029,40.603706,-112.43767,499000.0,3.0,4.0,2481.0,SINGLE_FAMILY,491400.0,USA,404975.0,,,https://www.zillow.com/homedetails/611-Wildrose-Dr-Grantsville-UT-84029/68864840_zpid/
12667750,Bountiful,UT,84010,40.89994,-111.86228,660000.0,3.0,4.0,3921.0,SINGLE_FAMILY,645600.0,USA,609000.0,,,https://www.zillow.com/homedetails/925-E-1050-N-Bountiful-UT-84010/12667750_zpid/
12878379,Midvale,UT,84047,40.623283,-111.86917,575000.0,2.0,3.0,1881.0,SINGLE_FAMILY,572600.0,USA,453300.0,,,https://www.zillow.com/homedetails/802-E-Tara-Cir-Midvale-UT-84047/12878379_zpid/
2068525155,Tooele,UT,84074,40.52014,-112.30409,472500.0,3.0,4.0,2943.0,SINGLE_FAMILY,467800.0,USA,,,,https://www.zillow.com/homedetails/183-W-Millcreek-Way-S-Tooele-UT-84074/2068525155_zpid/
12672165,Bountiful,UT,84010,40.86102,-111.85221,679000.0,3.0,6.0,2650.0,SINGLE_FAMILY,662400.0,USA,507000.0,,,https://www.zillow.com/homedetails/1999-S-Davis-Blvd-Bountiful-UT-84010/12672165_zpid/
12673732,Bountiful,UT,84010,40.867912,-111.877205,399990.0,2.0,3.0,1643.0,TOWNHOUSE,395500.0,USA,329000.0,,,https://www.zillow.com/homedetails/188-E-2050-S-APT-D2-Bountiful-UT-84010/12673732_zpid/
12668648,Bountiful,UT,84010,40.888588,-111.8716,725000.0,3.0,5.0,3186.0,SINGLE_FAMILY,709500.0,USA,579000.0,,,https://www.zillow.com/homedetails/445-E-100-S-Bountiful-UT-84010/12668648_zpid/
65730436,Midvale,UT,84047,40.627598,-111.86273,455900.0,3.0,3.0,1425.0,TOWNHOUSE,456900.0,USA,397700.0,,,https://www.zillow.com/homedetails/6801-S-Sienna-Park-Ln-Midvale-UT-84047/65730436_zpid/
12847454,Midvale,UT,84047,40.607044,-111.90908,289900.0,2.0,2.0,896.0,CONDO,283600.0,USA,229800.0,,,https://www.zillow.com/homedetails/7923-S-Main-St-APT-16-Midvale-UT-84047/12847454_zpid/
68866966,Tooele,UT,84074,40.55355,-112.30368,320900.0,2.0,3.0,2060.0,CONDO,313300.0,USA,216121.0,,,https://www.zillow.com/homedetails/221-W-1160-N-UNIT-12-Tooele-UT-84074/68866966_zpid/
68861554,Tooele,UT,84074,40.52654,-112.289604,365000.0,2.0,2.0,1250.0,SINGLE_FAMILY,356300.0,USA,241984.0,,,https://www.zillow.com/homedetails/296-E-200-S-Tooele-UT-84074/68861554_zpid/
331494383,Lake Point,UT,84074,40.677925,-112.256004,579950.0,3.0,6.0,2870.0,SINGLE_FAMILY,579000.0,USA,598571.0,,,https://www.zillow.com/homedetails/188-Monument-Rock-Rd-Lake-Pt-UT-84074/331494383_zpid/
125138246,Lake Point,UT,84074,40.66891,-112.25691,589900.0,2.0,2.0,2500.0,SINGLE_FAMILY,583400.0,USA,516975.0,,,https://www.zillow.com/homedetails/7685-N-Cobblerock-Rd-Lake-Pt-UT-84074/125138246_zpid/
68856654,Grantsville,UT,84029,40.605663,-112.47401,375000.0,1.0,2.0,1176.0,SINGLE_FAMILY,358700.0,USA,283915.0,,,https://www.zillow.com/homedetails/261-N-Cooley-St-Grantsville-UT-84029/68856654_zpid/
2073351187,Grantsville,UT,84029,40.565296,-112.447876,650000.0,3.0,7.0,3824.0,SINGLE_FAMILY,635000.0,USA,,,,https://www.zillow.com/homedetails/1173-S-Kimball-Dr-Grantsville-UT-84029/2073351187_zpid/
68857433,Tooele,UT,84074,40.51904,-112.31145,400000.0,1.0,2.0,1107.0,SINGLE_FAMILY,393100.0,USA,347588.0,,,https://www.zillow.com/homedetails/470-W-700-S-Tooele-UT-84074/68857433_zpid/
2053249516,Sandy,UT,84092,40.578266,-111.79286,3950000.0,8.0,5.0,10095.0,SINGLE_FAMILY,3866500.0,USA,,,,https://www.zillow.com/homedetails/3626-Granite-Bench-Ln-Sandy-UT-84092/2053249516_zpid/
68861567,Tooele,UT,84074,40.526386,-112.2876,390000.0,2.0,4.0,1816.0,SINGLE_FAMILY,381400.0,USA,307752.0,,,https://www.zillow.com/homedetails/225-S-Broadway-St-Tooele-UT-84074/68861567_zpid/
68857555,Tooele,UT,84074,40.538136,-112.304016,394900.0,2.0,3.0,1572.0,SINGLE_FAMILY,389100.0,USA,339056.0,,,https://www.zillow.com/homedetails/386-N-200-W-Tooele-UT-84074/68857555_zpid/
2071404460,Tooele,UT,84074,40.625034,-112.27649,1200000.0,4.0,6.0,3900.0,SINGLE_FAMILY,1204800.0,USA,,,,https://www.zillow.com/homedetails/1167-E-Bates-Canyon-Rd-N-Tooele-UT-84074/2071404460_zpid/
343025953,Tooele,UT,84074,40.519535,-112.300865,369000.0,3.0,3.0,2139.0,TOWNHOUSE,368100.0,USA,,True,NEW_CONSTRUCTION_TYPE_OTHER,https://www.zillow.com/homedetails/541-S-50-W-13-Tooele-UT-84074/343025953_zpid/
95286676,Midvale,UT,84047,40.611504,-111.882355,775000.0,5.0,5.0,3680.0,SINGLE_FAMILY,772900.0,USA,653200.0,,,https://www.zillow.com/homedetails/7702-S-300-E-Midvale-UT-84047/95286676_zpid/
12671583,Bountiful,UT,84010,40.859234,-111.882706,599000.0,3.0,5.0,2966.0,SINGLE_FAMILY,595700.0,USA,412000.0,,,https://www.zillow.com/homedetails/2778-S-100-W-Bountiful-UT-84010/12671583_zpid/
344705261,Tooele,UT,84074,40.544285,-112.28953,439990.0,3.0,3.0,2286.0,SINGLE_FAMILY,441400.0,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/261-E-670-N-220-Tooele-UT-84074/344705261_zpid/
348185856,Midvale,UT,84047,40.62538,-111.88794,549990.0,3.0,5.0,2340.0,SINGLE_FAMILY,566200.0,USA,,,,https://www.zillow.com/homedetails/103-E-South-6940-S-Midvale-UT-84047/348185856_zpid/
12657729,Bountiful,UT,84010,40.855213,-111.87531,639900.0,3.0,6.0,3080.0,SINGLE_FAMILY,622800.0,USA,590000.0,,,https://www.zillow.com/homedetails/3123-S-200-E-Bountiful-UT-84010/12657729_zpid/
69225581,Cottonwood Heights,UT,84121,40.63082,-111.801285,1295000.0,4.0,4.0,3163.0,SINGLE_FAMILY,1250700.0,USA,926500.0,,,https://www.zillow.com/homedetails/6623-S-Hidden-Mill-Cv-Cottonwood-Heights-UT-84121/69225581_zpid/
12886501,Sandy,UT,84093,40.60191,-111.82038,851000.0,3.0,5.0,2718.0,SINGLE_FAMILY,,USA,638900.0,,,https://www.zillow.com/homedetails/2474-E-Creek-Rd-Sandy-UT-84093/12886501_zpid/
251090553,Grantsville,UT,84029,40.595432,-112.454254,475000.0,2.0,3.0,2742.0,SINGLE_FAMILY,460300.0,USA,383191.0,,,https://www.zillow.com/homedetails/273-E-Cherry-St-Grantsville-UT-84029/251090553_zpid/
68858740,Grantsville,UT,84029,40.59518,-112.455215,459000.0,3.0,4.0,3015.0,SINGLE_FAMILY,440000.0,USA,486708.0,,,https://www.zillow.com/homedetails/244-E-Cherry-St-Grantsville-UT-84029/68858740_zpid/
68866890,Grantsville,UT,84029,40.58927,-112.47662,372000.0,2.0,2.0,2448.0,SINGLE_FAMILY,,USA,327287.0,,,https://www.zillow.com/homedetails/375-W-Utah-Dr-Grantsville-UT-84029/68866890_zpid/
2071481175,Tooele,UT,84074,40.543003,-112.31724,286000.0,2.0,2.0,930.0,TOWNHOUSE,283200.0,USA,,,,https://www.zillow.com/homedetails/623-N-Kay-Ln-W-Tooele-UT-84074/2071481175_zpid/
2071388001,Tooele,UT,84074,40.543327,-112.31664,285000.0,2.0,3.0,1104.0,CONDO,284000.0,USA,,,,https://www.zillow.com/homedetails/733-W-Ry-Ln-N-Tooele-UT-84074/2071388001_zpid/
2055198220,Tooele,UT,84074,40.535168,-112.307396,515000.0,2.0,3.0,2816.0,SINGLE_FAMILY,510900.0,USA,,,,https://www.zillow.com/homedetails/1118-N-300-W-Tooele-UT-84074/2055198220_zpid/
96640053,Tooele,UT,84074,40.511986,-112.29934,836136.0,3.0,5.0,4266.0,SINGLE_FAMILY,821900.0,USA,159300.0,,,https://www.zillow.com/homedetails/24-Memory-Ln-Tooele-UT-84074/96640053_zpid/
12887358,Cottonwood Heights,UT,84121,40.602257,-111.799866,1490000.0,4.0,5.0,4568.0,SINGLE_FAMILY,1430500.0,USA,633500.0,,,https://www.zillow.com/homedetails/8199-S-Stonehill-Ln-Cottonwood-Heights-UT-84121/12887358_zpid/
12666555,Bountiful,UT,84010,40.88303,-111.87359,340000.0,2.0,2.0,1048.0,CONDO,334300.0,USA,296000.0,,,https://www.zillow.com/homedetails/333-E-Peach-Ln-Bountiful-UT-84010/12666555_zpid/
12669345,Bountiful,UT,84010,40.885086,-111.85126,939000.0,3.0,5.0,3887.0,SINGLE_FAMILY,,USA,775000.0,,,https://www.zillow.com/homedetails/408-S-Moss-Hill-Dr-Bountiful-UT-84010/12669345_zpid/
12667245,Bountiful,UT,84010,40.88134,-111.88212,289900.0,1.0,2.0,924.0,CONDO,290100.0,USA,257000.0,,,https://www.zillow.com/homedetails/650-S-Main-St-APT-7201-Bountiful-UT-84010/12667245_zpid/
331494392,Grantsville,UT,84029,40.583225,-112.435875,675000.0,3.0,3.0,4314.0,SINGLE_FAMILY,666000.0,USA,445156.0,,,https://www.zillow.com/homedetails/547-S-Founders-Ln-Grantsville-UT-84029/331494392_zpid/
2053646493,Tooele,UT,84074,40.51986,-112.30069,369000.0,3.0,3.0,2139.0,TOWNHOUSE,367400.0,USA,,True,NEW_CONSTRUCTION_TYPE_OTHER,https://www.zillow.com/homedetails/543-S-50-W-14-Tooele-UT-84074/2053646493_zpid/
2071382588,Grantsville,UT,84029,40.58327,-112.45815,884900.0,3.0,5.0,4600.0,SINGLE_FAMILY,865600.0,USA,,,,https://www.zillow.com/homedetails/186-E-Mountain-Meadow-Dr-S-Grantsville-UT-84029/2071382588_zpid/
248090097,Tooele,UT,84074,40.5648,-112.312965,499900.0,2.0,3.0,3137.0,SINGLE_FAMILY,491900.0,USA,485836.0,,,https://www.zillow.com/homedetails/1954-N-425-W-Tooele-UT-84074/248090097_zpid/
12669441,Bountiful,UT,84010,40.87909,-111.85093,535000.0,3.0,2.0,2500.0,TOWNHOUSE,525800.0,USA,378000.0,,,https://www.zillow.com/homedetails/1048-Fremont-Rd-Bountiful-UT-84010/12669441_zpid/
68863967,Tooele,UT,84074,40.557625,-112.31011,500000.0,4.0,6.0,2660.0,SINGLE_FAMILY,490500.0,USA,473089.0,,,https://www.zillow.com/homedetails/303-W-1480-N-Tooele-UT-84074/68863967_zpid/
68856277,Grantsville,UT,84029,40.594574,-112.47793,415000.0,1.0,1.0,620.0,SINGLE_FAMILY,,USA,152149.0,,,https://www.zillow.com/homedetails/230-S-West-St-Grantsville-UT-84029/68856277_zpid/
52966159,Bountiful,UT,84010,40.83881,-111.876495,975000.0,3.0,5.0,3815.0,SINGLE_FAMILY,960100.0,USA,794000.0,,,https://www.zillow.com/homedetails/4488-Summerwood-Dr-Bountiful-UT-84010/52966159_zpid/
68862519,Tooele,UT,84074,40.563786,-112.30734,510000.0,3.0,4.0,2636.0,SINGLE_FAMILY,505700.0,USA,479925.0,,,https://www.zillow.com/homedetails/1881-N-170-W-Tooele-UT-84074/68862519_zpid/
12877770,Cottonwood Heights,UT,84121,40.621525,-111.83609,699900.0,3.0,4.0,2634.0,SINGLE_FAMILY,683700.0,USA,755800.0,,,https://www.zillow.com/homedetails/1938-E-7130-S-Cottonwood-Heights-UT-84121/12877770_zpid/
68447081,Bountiful,UT,84010,40.86206,-111.87503,949500.0,4.0,5.0,4433.0,SINGLE_FAMILY,,USA,771000.0,,,https://www.zillow.com/homedetails/273-Park-View-Cir-Bountiful-UT-84010/68447081_zpid/
68861897,Tooele,UT,84074,40.53032,-112.27695,529900.0,3.0,4.0,2107.0,SINGLE_FAMILY,527700.0,USA,486468.0,,,https://www.zillow.com/homedetails/787-Buzianis-Way-Tooele-UT-84074/68861897_zpid/
2069668388,Salt Lake City,UT,84121,40.62483,-111.84048,729000.0,4.0,4.0,2100.0,TOWNHOUSE,729700.0,USA,,,,https://www.zillow.com/homedetails/1814-E-Fort-Union-Blvd-2-Salt-Lake-City-UT-84121/2069668388_zpid/
68869767,Grantsville,UT,84029,40.5651,-112.45783,689888.0,3.0,5.0,3912.0,SINGLE_FAMILY,688500.0,USA,660882.0,,,https://www.zillow.com/homedetails/1194-S-Marciano-Way-Grantsville-UT-84029/68869767_zpid/
338024546,North Salt Lake,UT,84054,40.882675,-111.87236,450000.0,3.0,2.0,1622.0,TOWNHOUSE,449500.0,USA,429000.0,,,https://www.zillow.com/homedetails/620-N-Orchard-Dr-UNIT-32-North-Salt-Lake-UT-84054/338024546_zpid/
68430383,Bountiful,UT,84010,40.870285,-111.83574,1850000.0,5.0,5.0,4983.0,SINGLE_FAMILY,1737600.0,USA,1267000.0,,,https://www.zillow.com/homedetails/1941-Ridgehill-Dr-Bountiful-UT-84010/68430383_zpid/
2062187201,Bountiful,UT,84010,40.86596,-111.86943,635000.0,4.0,4.0,3390.0,SINGLE_FAMILY,637900.0,USA,,,,https://www.zillow.com/homedetails/2177-S-Bonneview-Dr-Bountiful-UT-84010/2062187201_zpid/
12839266,Midvale,UT,84047,40.61065,-111.90422,479000.0,1.0,4.0,2308.0,SINGLE_FAMILY,476000.0,USA,292200.0,,,https://www.zillow.com/homedetails/473-W-Center-St-Midvale-UT-84047/12839266_zpid/
2071459384,Tooele,UT,84074,40.54379,-112.2852,415000.0,3.0,4.0,1678.0,SINGLE_FAMILY,423300.0,USA,,,,https://www.zillow.com/homedetails/479-E-Valley-View-Dr-Tooele-UT-84074/2071459384_zpid/
68869052,Tooele,UT,84074,40.561825,-112.30135,478000.0,4.0,5.0,2480.0,SINGLE_FAMILY,471000.0,USA,491929.0,,,https://www.zillow.com/homedetails/1747-N-80-E-Tooele-UT-84074/68869052_zpid/
333372296,Grantsville,UT,84029,40.58832,-112.48374,716900.0,3.0,6.0,3408.0,SINGLE_FAMILY,700000.0,USA,522117.0,,,https://www.zillow.com/homedetails/556-W-Trejo-Ridge-Cir-Grantsville-UT-84029/333372296_zpid/
68861768,Tooele,UT,84074,40.523,-112.279205,519900.0,3.0,6.0,3368.0,SINGLE_FAMILY,516200.0,USA,494997.0,,,https://www.zillow.com/homedetails/768-Crestview-Dr-Tooele-UT-84074/68861768_zpid/
2127978512,Bountiful,UT,84010,40.85237,-111.86586,784000.0,4.0,7.0,3969.0,SINGLE_FAMILY,780300.0,USA,,,,https://www.zillow.com/homedetails/3325-S-Bountiful-Blvd-Bountiful-UT-84010/2127978512_zpid/
2071377752,Bountiful,UT,84010,40.889973,-111.88836,295000.0,1.0,2.0,925.0,CONDO,295700.0,USA,,,,https://www.zillow.com/homedetails/314-W-Center-St-N-H-73-Bountiful-UT-84010/2071377752_zpid/
12869971,Cottonwood Heights,UT,84047,40.6255,-111.85939,310000.0,1.0,2.0,784.0,CONDO,311700.0,USA,247100.0,,,https://www.zillow.com/homedetails/1122-E-Countrywoods-Cir-UNIT-D11-Cottonwood-Heights-UT-84047/12869971_zpid/
119546265,Midvale,UT,84047,40.610203,-111.92031,424999.0,2.0,2.0,1329.0,TOWNHOUSE,423800.0,USA,401600.0,,,https://www.zillow.com/homedetails/1065-W-Rooftop-Dr-Midvale-UT-84047/119546265_zpid/
68865220,Tooele,UT,84074,40.547886,-112.269295,525000.0,4.0,6.0,2689.0,SINGLE_FAMILY,522200.0,USA,512729.0,,,https://www.zillow.com/homedetails/1406-E-850-N-Tooele-UT-84074/68865220_zpid/
119547890,Midvale,UT,84047,40.61351,-111.91536,460000.0,3.0,3.0,1774.0,TOWNHOUSE,454300.0,USA,424400.0,,,https://www.zillow.com/homedetails/7552-S-San-Savino-Way-Midvale-UT-84047/119547890_zpid/
12668126,Bountiful,UT,84010,40.89657,-111.86673,595000.0,3.0,4.0,2060.0,SINGLE_FAMILY,,USA,449000.0,,,https://www.zillow.com/homedetails/693-E-650-N-Bountiful-UT-84010/12668126_zpid/
68450327,Bountiful,UT,84010,40.891598,-111.88168,349900.0,2.0,2.0,1400.0,TOWNHOUSE,338100.0,USA,274000.0,,,https://www.zillow.com/homedetails/54-W-200-N-APT-5-Bountiful-UT-84010/68450327_zpid/
2071449196,Bountiful,UT,84010,40.84294,-111.87811,1400000.0,6.0,6.0,5439.0,SINGLE_FAMILY,1394200.0,USA,,,,https://www.zillow.com/homedetails/4249-S-Foothill-Dr-E-Bountiful-UT-84010/2071449196_zpid/
347497361,Tooele,UT,84074,40.684418,-112.25744,629500.0,2.0,3.0,2930.0,SINGLE_FAMILY,630500.0,USA,,,,https://www.zillow.com/homedetails/8537-N-Tiffany-Ln-Tooele-UT-84074/347497361_zpid/
2072621798,Salt Lake City,UT,84121,40.608562,-111.81282,1590000.0,5.0,4.0,4468.0,SINGLE_FAMILY,,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/7848-S-Danish-Pine-Ln-113-Salt-Lake-City-UT-84121/2072621798_zpid/
68864573,Grantsville,UT,84029,40.569653,-112.446655,525000.0,2.0,3.0,2720.0,SINGLE_FAMILY,509500.0,USA,509540.0,,,https://www.zillow.com/homedetails/414-E-Premier-Ln-Grantsville-UT-84029/68864573_zpid/
68863709,Tooele,UT,84074,40.536224,-112.280556,409000.0,2.0,4.0,1749.0,SINGLE_FAMILY,402200.0,USA,410625.0,,,https://www.zillow.com/homedetails/644-E-290-N-Tooele-UT-84074/68863709_zpid/
68526467,Grantsville,UT,84029,40.58318,-112.46357,630000.0,3.0,3.0,3288.0,SINGLE_FAMILY,611700.0,USA,577613.0,,,https://www.zillow.com/homedetails/529-S-Dristeena-Way-Grantsville-UT-84029/68526467_zpid/
333372393,Lake Point,UT,84074,40.682743,-112.26185,630000.0,3.0,4.0,3300.0,SINGLE_FAMILY,621900.0,USA,559102.0,,,https://www.zillow.com/homedetails/1809-E-Davies-Pl-Lake-Pt-UT-84074/333372393_zpid/
2072631654,Grantsville,UT,84029,40.59337,-112.420906,654900.0,3.0,6.0,3756.0,SINGLE_FAMILY,632500.0,USA,,,,https://www.zillow.com/homedetails/3610-N-Sun-Valley-Dr-W-Grantsville-UT-84029/2072631654_zpid/
68858914,Tooele,UT,84074,40.518867,-112.27596,820000.0,4.0,5.0,4862.0,SINGLE_FAMILY,796700.0,USA,774186.0,,,https://www.zillow.com/homedetails/691-Elk-Meadow-Loop-Tooele-UT-84074/68858914_zpid/
337159072,Tooele,UT,84074,40.564724,-112.31773,535000.0,2.0,3.0,2851.0,SINGLE_FAMILY,532800.0,USA,472316.0,,,https://www.zillow.com/homedetails/611-W-1960-N-Tooele-UT-84074/337159072_zpid/
346269530,Bountiful,UT,84010,40.848904,-111.87588,559900.0,3.0,3.0,2382.0,CONDO,562400.0,USA,,,,https://www.zillow.com/homedetails/3760-S-Cardiff-Way-E-Bountiful-UT-84010/346269530_zpid/
333372517,Grantsville,UT,84029,40.617527,-112.50272,470000.0,2.0,2.0,2488.0,SINGLE_FAMILY,460600.0,USA,370763.0,,,https://www.zillow.com/homedetails/1136-W-Honeycomb-Dr-Grantsville-UT-84029/333372517_zpid/
12869512,Midvale,UT,84047,40.625603,-111.87177,361000.0,2.0,2.0,1320.0,CONDO,358100.0,USA,307500.0,,,https://www.zillow.com/homedetails/6916-S-725-E-APT-F-Midvale-UT-84047/12869512_zpid/
12876012,Cottonwood Heights,UT,84121,40.619846,-111.825455,735000.0,4.0,3.0,3067.0,TOWNHOUSE,720100.0,USA,473000.0,,,https://www.zillow.com/homedetails/2278-E-Emerald-Hills-Ct-Cottonwood-Heights-UT-84121/12876012_zpid/
2105676397,Bountiful,UT,84010,40.901867,-111.863846,548000.0,2.0,5.0,2548.0,SINGLE_FAMILY,561500.0,USA,,,,https://www.zillow.com/homedetails/1212-N-850-E-Bountiful-UT-84010/2105676397_zpid/
